"id";"minute";"apm";"name";"profile_id";"spill_id"
2;6;10,4;"Olas";4361967;"114405317"
2;7;10,8;"Olas";4361967;"114405317"
2;8;9,4;"Olas";4361967;"114405317"
2;9;15,6;"Olas";4361967;"114405317"
2;10;25,6;"Olas";4361967;"114405317"
2;11;39;"Olas";4361967;"114405317"
2;12;48,2;"Olas";4361967;"114405317"
2;13;57,2;"Olas";4361967;"114405317"
2;14;60,6;"Olas";4361967;"114405317"
2;15;54,6;"Olas";4361967;"114405317"
2;16;46,6;"Olas";4361967;"114405317"
2;17;41,8;"Olas";4361967;"114405317"
2;18;32;"Olas";4361967;"114405317"
2;19;25,2;"Olas";4361967;"114405317"
2;20;20,6;"Olas";4361967;"114405317"
2;21;16,6;"Olas";4361967;"114405317"
2;22;10,6;"Olas";4361967;"114405317"
2;23;10;"Olas";4361967;"114405317"
2;24;8;"Olas";4361967;"114405317"
2;25;8,2;"Olas";4361967;"114405317"
2;26;8;"Olas";4361967;"114405317"
2;27;7,6;"Olas";4361967;"114405317"
2;28;8,2;"Olas";4361967;"114405317"
2;29;9,6;"Olas";4361967;"114405317"
2;30;10,4;"Olas";4361967;"114405317"
2;31;9,8;"Olas";4361967;"114405317"
2;32;9;"Olas";4361967;"114405317"
2;33;9,8;"Olas";4361967;"114405317"
2;34;8,4;"Olas";4361967;"114405317"
2;35;7,6;"Olas";4361967;"114405317"
2;36;8;"Olas";4361967;"114405317"
2;37;8,6;"Olas";4361967;"114405317"
2;38;7;"Olas";4361967;"114405317"
2;39;6,4;"Olas";4361967;"114405317"
2;40;6,6;"Olas";4361967;"114405317"
2;41;7,4;"Olas";4361967;"114405317"
2;42;8;"Olas";4361967;"114405317"
2;43;8;"Olas";4361967;"114405317"
2;44;10,8;"Olas";4361967;"114405317"
2;45;11,2;"Olas";4361967;"114405317"
2;46;10,2;"Olas";4361967;"114405317"
2;47;11;"Olas";4361967;"114405317"
2;48;10,6;"Olas";4361967;"114405317"
2;49;12;"Olas";4361967;"114405317"
2;50;12;"Olas";4361967;"114405317"
2;51;13,4;"Olas";4361967;"114405317"
2;52;15,8;"Olas";4361967;"114405317"
2;53;16,8;"Olas";4361967;"114405317"
2;54;15,2;"Olas";4361967;"114405317"
2;55;17,4;"Olas";4361967;"114405317"
2;56;17,6;"Olas";4361967;"114405317"
2;57;14;"Olas";4361967;"114405317"
2;58;13,4;"Olas";4361967;"114405317"
2;59;12,8;"Olas";4361967;"114405317"
2;60;9,2;"Olas";4361967;"114405317"
2;61;8,2;"Olas";4361967;"114405317"
2;62;9,2;"Olas";4361967;"114405317"
2;63;9,8;"Olas";4361967;"114405317"
2;64;7,6;"Olas";4361967;"114405317"
2;65;9,6;"Olas";4361967;"114405317"
2;66;9,2;"Olas";4361967;"114405317"
2;67;9,8;"Olas";4361967;"114405317"
2;68;10,4;"Olas";4361967;"114405317"
2;69;15;"Olas";4361967;"114405317"
2;70;12,4;"Olas";4361967;"114405317"
2;71;10,8;"Olas";4361967;"114405317"
2;72;7,8;"Olas";4361967;"114405317"
3;1;11,8;"Beny";6157113;"114405317"
3;2;14,6;"Beny";6157113;"114405317"
3;3;16,4;"Beny";6157113;"114405317"
3;4;14,2;"Beny";6157113;"114405317"
3;5;13,6;"Beny";6157113;"114405317"
3;6;15,2;"Beny";6157113;"114405317"
3;7;15;"Beny";6157113;"114405317"
3;8;14,6;"Beny";6157113;"114405317"
3;9;13;"Beny";6157113;"114405317"
3;10;11,6;"Beny";6157113;"114405317"
3;11;8,8;"Beny";6157113;"114405317"
3;12;9,2;"Beny";6157113;"114405317"
3;13;10;"Beny";6157113;"114405317"
3;14;10;"Beny";6157113;"114405317"
3;15;11,8;"Beny";6157113;"114405317"
3;16;11,8;"Beny";6157113;"114405317"
3;17;10;"Beny";6157113;"114405317"
3;18;10;"Beny";6157113;"114405317"
3;19;11;"Beny";6157113;"114405317"
3;20;11,6;"Beny";6157113;"114405317"
3;21;12,6;"Beny";6157113;"114405317"
3;22;13;"Beny";6157113;"114405317"
3;23;13,6;"Beny";6157113;"114405317"
3;24;13,2;"Beny";6157113;"114405317"
3;25;12;"Beny";6157113;"114405317"
3;26;12,8;"Beny";6157113;"114405317"
3;27;12,6;"Beny";6157113;"114405317"
3;28;13,6;"Beny";6157113;"114405317"
3;29;15,6;"Beny";6157113;"114405317"
3;30;14,8;"Beny";6157113;"114405317"
3;31;14,8;"Beny";6157113;"114405317"
3;32;16,6;"Beny";6157113;"114405317"
3;33;16,6;"Beny";6157113;"114405317"
3;34;16,2;"Beny";6157113;"114405317"
3;35;16,6;"Beny";6157113;"114405317"
3;36;15,8;"Beny";6157113;"114405317"
3;37;16,4;"Beny";6157113;"114405317"
3;38;14,8;"Beny";6157113;"114405317"
3;39;13,4;"Beny";6157113;"114405317"
3;40;14,4;"Beny";6157113;"114405317"
3;41;15,6;"Beny";6157113;"114405317"
3;42;14,8;"Beny";6157113;"114405317"
3;43;14,2;"Beny";6157113;"114405317"
3;44;13,8;"Beny";6157113;"114405317"
3;45;12;"Beny";6157113;"114405317"
3;46;13,4;"Beny";6157113;"114405317"
3;47;15,4;"Beny";6157113;"114405317"
3;48;19;"Beny";6157113;"114405317"
3;49;22;"Beny";6157113;"114405317"
3;50;24;"Beny";6157113;"114405317"
3;51;22,2;"Beny";6157113;"114405317"
3;52;22;"Beny";6157113;"114405317"
3;53;21,2;"Beny";6157113;"114405317"
3;54;21,8;"Beny";6157113;"114405317"
3;55;22,6;"Beny";6157113;"114405317"
3;56;24;"Beny";6157113;"114405317"
3;57;23,2;"Beny";6157113;"114405317"
3;58;23,4;"Beny";6157113;"114405317"
3;59;21;"Beny";6157113;"114405317"
3;60;20,4;"Beny";6157113;"114405317"
3;61;19,6;"Beny";6157113;"114405317"
3;62;18,2;"Beny";6157113;"114405317"
3;63;18;"Beny";6157113;"114405317"
3;64;19,8;"Beny";6157113;"114405317"
3;65;18,8;"Beny";6157113;"114405317"
3;66;15,4;"Beny";6157113;"114405317"
3;67;12,8;"Beny";6157113;"114405317"
3;68;8,4;"Beny";6157113;"114405317"
3;69;2,8;"Beny";6157113;"114405317"
3;70;0,2;"Beny";6157113;"114405317"
3;71;0;"Beny";6157113;"114405317"
3;72;0;"Beny";6157113;"114405317"
4;1;16,8;"Chilamacho";2176509;"114405317"
4;2;20,2;"Chilamacho";2176509;"114405317"
4;3;24,6;"Chilamacho";2176509;"114405317"
4;4;22,6;"Chilamacho";2176509;"114405317"
4;5;21,6;"Chilamacho";2176509;"114405317"
4;6;21;"Chilamacho";2176509;"114405317"
4;7;20;"Chilamacho";2176509;"114405317"
4;8;19,8;"Chilamacho";2176509;"114405317"
4;9;16;"Chilamacho";2176509;"114405317"
4;10;15,2;"Chilamacho";2176509;"114405317"
4;11;12,4;"Chilamacho";2176509;"114405317"
4;12;11;"Chilamacho";2176509;"114405317"
4;13;18;"Chilamacho";2176509;"114405317"
4;14;30,4;"Chilamacho";2176509;"114405317"
4;15;33,4;"Chilamacho";2176509;"114405317"
4;16;40;"Chilamacho";2176509;"114405317"
4;17;48,4;"Chilamacho";2176509;"114405317"
4;18;43,4;"Chilamacho";2176509;"114405317"
4;19;30,4;"Chilamacho";2176509;"114405317"
4;20;26,2;"Chilamacho";2176509;"114405317"
4;21;22;"Chilamacho";2176509;"114405317"
4;22;16;"Chilamacho";2176509;"114405317"
4;23;14,6;"Chilamacho";2176509;"114405317"
4;24;16,2;"Chilamacho";2176509;"114405317"
4;25;17;"Chilamacho";2176509;"114405317"
4;26;16;"Chilamacho";2176509;"114405317"
4;27;17,4;"Chilamacho";2176509;"114405317"
4;28;14;"Chilamacho";2176509;"114405317"
4;29;17;"Chilamacho";2176509;"114405317"
4;30;17;"Chilamacho";2176509;"114405317"
4;31;16,4;"Chilamacho";2176509;"114405317"
4;32;16;"Chilamacho";2176509;"114405317"
4;33;18;"Chilamacho";2176509;"114405317"
4;34;17,2;"Chilamacho";2176509;"114405317"
4;35;18,2;"Chilamacho";2176509;"114405317"
4;36;19;"Chilamacho";2176509;"114405317"
4;37;20;"Chilamacho";2176509;"114405317"
4;38;20,4;"Chilamacho";2176509;"114405317"
4;39;20,6;"Chilamacho";2176509;"114405317"
4;40;19,8;"Chilamacho";2176509;"114405317"
4;41;19,2;"Chilamacho";2176509;"114405317"
4;42;17,4;"Chilamacho";2176509;"114405317"
4;43;17,6;"Chilamacho";2176509;"114405317"
4;44;21,8;"Chilamacho";2176509;"114405317"
4;45;21;"Chilamacho";2176509;"114405317"
4;46;23,6;"Chilamacho";2176509;"114405317"
4;47;22,8;"Chilamacho";2176509;"114405317"
4;48;20,6;"Chilamacho";2176509;"114405317"
4;49;17;"Chilamacho";2176509;"114405317"
4;50;16,8;"Chilamacho";2176509;"114405317"
4;51;17,8;"Chilamacho";2176509;"114405317"
4;52;19,4;"Chilamacho";2176509;"114405317"
4;53;22,4;"Chilamacho";2176509;"114405317"
4;54;21,4;"Chilamacho";2176509;"114405317"
4;55;25,2;"Chilamacho";2176509;"114405317"
4;56;25;"Chilamacho";2176509;"114405317"
4;57;24,4;"Chilamacho";2176509;"114405317"
4;58;25,4;"Chilamacho";2176509;"114405317"
4;59;21,6;"Chilamacho";2176509;"114405317"
4;60;19,6;"Chilamacho";2176509;"114405317"
4;61;23,6;"Chilamacho";2176509;"114405317"
4;62;27,8;"Chilamacho";2176509;"114405317"
4;63;24;"Chilamacho";2176509;"114405317"
4;64;28,8;"Chilamacho";2176509;"114405317"
4;65;25,4;"Chilamacho";2176509;"114405317"
4;66;23,4;"Chilamacho";2176509;"114405317"
4;67;19,8;"Chilamacho";2176509;"114405317"
4;68;23,2;"Chilamacho";2176509;"114405317"
4;69;20,8;"Chilamacho";2176509;"114405317"
4;70;20,8;"Chilamacho";2176509;"114405317"
4;71;13,4;"Chilamacho";2176509;"114405317"
4;72;9;"Chilamacho";2176509;"114405317"
5;1;12,4;"MegaDam";6126209;"114405317"
5;2;30;"MegaDam";6126209;"114405317"
5;3;46,2;"MegaDam";6126209;"114405317"
5;4;48,8;"MegaDam";6126209;"114405317"
5;5;64,6;"MegaDam";6126209;"114405317"
5;6;69,4;"MegaDam";6126209;"114405317"
5;7;62;"MegaDam";6126209;"114405317"
5;8;59,4;"MegaDam";6126209;"114405317"
5;9;67,8;"MegaDam";6126209;"114405317"
5;10;61,6;"MegaDam";6126209;"114405317"
5;11;69;"MegaDam";6126209;"114405317"
5;12;76,2;"MegaDam";6126209;"114405317"
5;13;75,4;"MegaDam";6126209;"114405317"
5;14;70,6;"MegaDam";6126209;"114405317"
5;15;74,6;"MegaDam";6126209;"114405317"
5;16;73,4;"MegaDam";6126209;"114405317"
5;17;63,6;"MegaDam";6126209;"114405317"
5;18;64,4;"MegaDam";6126209;"114405317"
5;19;64;"MegaDam";6126209;"114405317"
5;20;61,6;"MegaDam";6126209;"114405317"
5;21;56,2;"MegaDam";6126209;"114405317"
5;22;52,6;"MegaDam";6126209;"114405317"
5;23;47;"MegaDam";6126209;"114405317"
5;24;37;"MegaDam";6126209;"114405317"
5;25;25,6;"MegaDam";6126209;"114405317"
5;26;16,8;"MegaDam";6126209;"114405317"
5;27;16;"MegaDam";6126209;"114405317"
5;28;8,4;"MegaDam";6126209;"114405317"
5;29;7,4;"MegaDam";6126209;"114405317"
5;30;7,2;"MegaDam";6126209;"114405317"
5;31;7,8;"MegaDam";6126209;"114405317"
5;32;5,8;"MegaDam";6126209;"114405317"
5;33;6,6;"MegaDam";6126209;"114405317"
5;34;7,8;"MegaDam";6126209;"114405317"
5;35;8,8;"MegaDam";6126209;"114405317"
5;36;13,4;"MegaDam";6126209;"114405317"
5;37;13,8;"MegaDam";6126209;"114405317"
5;38;15,6;"MegaDam";6126209;"114405317"
5;39;14,6;"MegaDam";6126209;"114405317"
5;40;14,4;"MegaDam";6126209;"114405317"
5;41;11;"MegaDam";6126209;"114405317"
5;42;11,6;"MegaDam";6126209;"114405317"
5;43;11;"MegaDam";6126209;"114405317"
5;44;11,4;"MegaDam";6126209;"114405317"
5;45;11;"MegaDam";6126209;"114405317"
5;46;12;"MegaDam";6126209;"114405317"
5;47;10,8;"MegaDam";6126209;"114405317"
5;48;10,6;"MegaDam";6126209;"114405317"
5;49;13,4;"MegaDam";6126209;"114405317"
5;50;12,4;"MegaDam";6126209;"114405317"
5;51;10,8;"MegaDam";6126209;"114405317"
5;52;11,6;"MegaDam";6126209;"114405317"
5;53;11,8;"MegaDam";6126209;"114405317"
5;54;9,6;"MegaDam";6126209;"114405317"
5;55;11;"MegaDam";6126209;"114405317"
5;56;10,6;"MegaDam";6126209;"114405317"
5;57;9,2;"MegaDam";6126209;"114405317"
5;58;7,6;"MegaDam";6126209;"114405317"
5;59;8,4;"MegaDam";6126209;"114405317"
5;60;6;"MegaDam";6126209;"114405317"
5;61;5,4;"MegaDam";6126209;"114405317"
5;62;5;"MegaDam";6126209;"114405317"
5;63;4,2;"MegaDam";6126209;"114405317"
5;64;1;"MegaDam";6126209;"114405317"
5;65;1;"MegaDam";6126209;"114405317"
5;66;0;"MegaDam";6126209;"114405317"
5;67;0;"MegaDam";6126209;"114405317"
5;68;0;"MegaDam";6126209;"114405317"
5;69;0;"MegaDam";6126209;"114405317"
5;70;0;"MegaDam";6126209;"114405317"
5;71;0;"MegaDam";6126209;"114405317"
5;72;0;"MegaDam";6126209;"114405317"
6;1;23,6;"Hufsa";4250835;"114405317"
6;2;36;"Hufsa";4250835;"114405317"
6;3;48,4;"Hufsa";4250835;"114405317"
6;4;40;"Hufsa";4250835;"114405317"
6;5;35,2;"Hufsa";4250835;"114405317"
6;6;27,8;"Hufsa";4250835;"114405317"
6;7;16,6;"Hufsa";4250835;"114405317"
6;8;4,2;"Hufsa";4250835;"114405317"
6;9;4;"Hufsa";4250835;"114405317"
6;10;9,4;"Hufsa";4250835;"114405317"
6;11;16;"Hufsa";4250835;"114405317"
6;12;17,4;"Hufsa";4250835;"114405317"
6;13;28,8;"Hufsa";4250835;"114405317"
6;14;33,6;"Hufsa";4250835;"114405317"
6;15;31,6;"Hufsa";4250835;"114405317"
6;16;28,4;"Hufsa";4250835;"114405317"
6;17;36;"Hufsa";4250835;"114405317"
6;18;27,4;"Hufsa";4250835;"114405317"
6;19;21,4;"Hufsa";4250835;"114405317"
6;20;18;"Hufsa";4250835;"114405317"
6;21;14,4;"Hufsa";4250835;"114405317"
6;22;5;"Hufsa";4250835;"114405317"
6;23;2,4;"Hufsa";4250835;"114405317"
6;24;3;"Hufsa";4250835;"114405317"
6;25;2,4;"Hufsa";4250835;"114405317"
6;26;2,4;"Hufsa";4250835;"114405317"
6;27;2;"Hufsa";4250835;"114405317"
6;28;2,4;"Hufsa";4250835;"114405317"
6;29;2;"Hufsa";4250835;"114405317"
6;30;1,8;"Hufsa";4250835;"114405317"
6;31;2,2;"Hufsa";4250835;"114405317"
6;32;2,8;"Hufsa";4250835;"114405317"
6;33;2,4;"Hufsa";4250835;"114405317"
6;34;3,2;"Hufsa";4250835;"114405317"
6;35;3,4;"Hufsa";4250835;"114405317"
6;36;3;"Hufsa";4250835;"114405317"
6;37;2,6;"Hufsa";4250835;"114405317"
6;38;3,6;"Hufsa";4250835;"114405317"
6;39;2,4;"Hufsa";4250835;"114405317"
6;40;2,2;"Hufsa";4250835;"114405317"
6;41;2,4;"Hufsa";4250835;"114405317"
6;42;2,2;"Hufsa";4250835;"114405317"
6;43;1,2;"Hufsa";4250835;"114405317"
6;44;3,6;"Hufsa";4250835;"114405317"
6;45;3,8;"Hufsa";4250835;"114405317"
6;46;3,6;"Hufsa";4250835;"114405317"
6;47;3,8;"Hufsa";4250835;"114405317"
6;48;4,6;"Hufsa";4250835;"114405317"
6;49;2,4;"Hufsa";4250835;"114405317"
6;50;3;"Hufsa";4250835;"114405317"
6;51;4,2;"Hufsa";4250835;"114405317"
6;52;4,6;"Hufsa";4250835;"114405317"
6;53;4,8;"Hufsa";4250835;"114405317"
6;54;5,2;"Hufsa";4250835;"114405317"
6;55;4,4;"Hufsa";4250835;"114405317"
6;56;3;"Hufsa";4250835;"114405317"
6;57;3,6;"Hufsa";4250835;"114405317"
6;58;3;"Hufsa";4250835;"114405317"
6;59;2,8;"Hufsa";4250835;"114405317"
6;60;2,8;"Hufsa";4250835;"114405317"
6;61;2,8;"Hufsa";4250835;"114405317"
6;62;2,4;"Hufsa";4250835;"114405317"
6;63;4,4;"Hufsa";4250835;"114405317"
6;64;5,4;"Hufsa";4250835;"114405317"
6;65;6,2;"Hufsa";4250835;"114405317"
6;66;6,8;"Hufsa";4250835;"114405317"
6;67;6,8;"Hufsa";4250835;"114405317"
6;68;4,4;"Hufsa";4250835;"114405317"
6;69;5,4;"Hufsa";4250835;"114405317"
6;70;5,2;"Hufsa";4250835;"114405317"
6;71;4,4;"Hufsa";4250835;"114405317"
6;72;3,2;"Hufsa";4250835;"114405317"
1;1;19,8;"Hufsa";4250835;"120372588"
1;2;32,2;"Hufsa";4250835;"120372588"
1;3;45,8;"Hufsa";4250835;"120372588"
1;4;57,2;"Hufsa";4250835;"120372588"
1;5;67;"Hufsa";4250835;"120372588"
1;6;64,8;"Hufsa";4250835;"120372588"
1;7;52,6;"Hufsa";4250835;"120372588"
1;8;39,2;"Hufsa";4250835;"120372588"
1;9;25,6;"Hufsa";4250835;"120372588"
1;10;9,8;"Hufsa";4250835;"120372588"
1;11;0,6;"Hufsa";4250835;"120372588"
1;12;0,6;"Hufsa";4250835;"120372588"
1;13;0,8;"Hufsa";4250835;"120372588"
1;14;1;"Hufsa";4250835;"120372588"
1;15;2;"Hufsa";4250835;"120372588"
1;16;2,2;"Hufsa";4250835;"120372588"
1;17;3;"Hufsa";4250835;"120372588"
1;18;3,8;"Hufsa";4250835;"120372588"
1;19;3,6;"Hufsa";4250835;"120372588"
1;20;2,6;"Hufsa";4250835;"120372588"
1;21;2,8;"Hufsa";4250835;"120372588"
1;22;3,2;"Hufsa";4250835;"120372588"
1;23;2,8;"Hufsa";4250835;"120372588"
1;24;3,8;"Hufsa";4250835;"120372588"
1;25;3,8;"Hufsa";4250835;"120372588"
1;26;4;"Hufsa";4250835;"120372588"
1;27;3;"Hufsa";4250835;"120372588"
1;28;2,6;"Hufsa";4250835;"120372588"
1;29;2;"Hufsa";4250835;"120372588"
1;30;3;"Hufsa";4250835;"120372588"
1;31;2,6;"Hufsa";4250835;"120372588"
1;32;3,2;"Hufsa";4250835;"120372588"
1;33;4,6;"Hufsa";4250835;"120372588"
1;34;4,6;"Hufsa";4250835;"120372588"
1;35;3,8;"Hufsa";4250835;"120372588"
1;36;3,4;"Hufsa";4250835;"120372588"
1;37;4;"Hufsa";4250835;"120372588"
1;38;2,4;"Hufsa";4250835;"120372588"
1;39;7,6;"Hufsa";4250835;"120372588"
1;40;10,8;"Hufsa";4250835;"120372588"
1;41;12;"Hufsa";4250835;"120372588"
1;42;12,2;"Hufsa";4250835;"120372588"
1;43;12,6;"Hufsa";4250835;"120372588"
1;44;7,2;"Hufsa";4250835;"120372588"
1;45;4;"Hufsa";4250835;"120372588"
1;46;3;"Hufsa";4250835;"120372588"
1;47;1,2;"Hufsa";4250835;"120372588"
1;48;0,6;"Hufsa";4250835;"120372588"
1;49;1;"Hufsa";4250835;"120372588"
1;50;1,6;"Hufsa";4250835;"120372588"
1;51;1,8;"Hufsa";4250835;"120372588"
1;52;1,8;"Hufsa";4250835;"120372588"
1;53;2,2;"Hufsa";4250835;"120372588"
1;54;3,2;"Hufsa";4250835;"120372588"
1;55;3,4;"Hufsa";4250835;"120372588"
1;56;4,6;"Hufsa";4250835;"120372588"
1;57;5,6;"Hufsa";4250835;"120372588"
1;58;5,2;"Hufsa";4250835;"120372588"
1;59;3,6;"Hufsa";4250835;"120372588"
2;1;25,4;"sikuSs";6126499;"120372588"
2;2;28;"sikuSs";6126499;"120372588"
2;3;31,8;"sikuSs";6126499;"120372588"
2;4;19,2;"sikuSs";6126499;"120372588"
2;5;20,4;"sikuSs";6126499;"120372588"
2;6;16,2;"sikuSs";6126499;"120372588"
2;7;16;"sikuSs";6126499;"120372588"
2;8;12,6;"sikuSs";6126499;"120372588"
2;9;10,8;"sikuSs";6126499;"120372588"
2;10;9,8;"sikuSs";6126499;"120372588"
2;11;5,6;"sikuSs";6126499;"120372588"
2;12;4,2;"sikuSs";6126499;"120372588"
2;13;4,6;"sikuSs";6126499;"120372588"
2;14;4,8;"sikuSs";6126499;"120372588"
2;15;3,8;"sikuSs";6126499;"120372588"
2;16;4,4;"sikuSs";6126499;"120372588"
2;17;5,2;"sikuSs";6126499;"120372588"
2;18;5,4;"sikuSs";6126499;"120372588"
2;19;4,8;"sikuSs";6126499;"120372588"
2;20;6;"sikuSs";6126499;"120372588"
2;21;7;"sikuSs";6126499;"120372588"
2;22;9,8;"sikuSs";6126499;"120372588"
2;23;10,6;"sikuSs";6126499;"120372588"
2;24;11,8;"sikuSs";6126499;"120372588"
2;25;13,4;"sikuSs";6126499;"120372588"
2;26;13,2;"sikuSs";6126499;"120372588"
2;27;11,8;"sikuSs";6126499;"120372588"
2;28;14;"sikuSs";6126499;"120372588"
2;29;13,8;"sikuSs";6126499;"120372588"
2;30;11,4;"sikuSs";6126499;"120372588"
2;31;15,8;"sikuSs";6126499;"120372588"
2;32;14,8;"sikuSs";6126499;"120372588"
2;33;15;"sikuSs";6126499;"120372588"
2;34;15,8;"sikuSs";6126499;"120372588"
2;35;17,8;"sikuSs";6126499;"120372588"
2;36;15,6;"sikuSs";6126499;"120372588"
2;37;20;"sikuSs";6126499;"120372588"
2;38;19,4;"sikuSs";6126499;"120372588"
2;39;22,4;"sikuSs";6126499;"120372588"
2;40;23,4;"sikuSs";6126499;"120372588"
2;41;25,4;"sikuSs";6126499;"120372588"
2;42;22,6;"sikuSs";6126499;"120372588"
2;43;20,4;"sikuSs";6126499;"120372588"
2;44;15,6;"sikuSs";6126499;"120372588"
2;45;13,2;"sikuSs";6126499;"120372588"
2;46;8,4;"sikuSs";6126499;"120372588"
2;47;5,8;"sikuSs";6126499;"120372588"
2;48;5,4;"sikuSs";6126499;"120372588"
2;49;10;"sikuSs";6126499;"120372588"
2;50;9,2;"sikuSs";6126499;"120372588"
2;51;8;"sikuSs";6126499;"120372588"
2;52;8;"sikuSs";6126499;"120372588"
2;53;8;"sikuSs";6126499;"120372588"
2;54;4,4;"sikuSs";6126499;"120372588"
2;55;7,8;"sikuSs";6126499;"120372588"
2;56;10,6;"sikuSs";6126499;"120372588"
2;57;11,8;"sikuSs";6126499;"120372588"
2;58;10,8;"sikuSs";6126499;"120372588"
2;59;9,4;"sikuSs";6126499;"120372588"
3;1;15,8;"Chilamacho";2176509;"120372588"
3;2;20,4;"Chilamacho";2176509;"120372588"
3;3;24;"Chilamacho";2176509;"120372588"
3;4;21,2;"Chilamacho";2176509;"120372588"
3;5;21,2;"Chilamacho";2176509;"120372588"
3;6;19,4;"Chilamacho";2176509;"120372588"
3;7;17,6;"Chilamacho";2176509;"120372588"
3;8;26,6;"Chilamacho";2176509;"120372588"
3;9;40;"Chilamacho";2176509;"120372588"
3;10;53,6;"Chilamacho";2176509;"120372588"
3;11;66,4;"Chilamacho";2176509;"120372588"
3;12;80,8;"Chilamacho";2176509;"120372588"
3;13;80,8;"Chilamacho";2176509;"120372588"
3;14;66,4;"Chilamacho";2176509;"120372588"
3;15;53,8;"Chilamacho";2176509;"120372588"
3;16;44,8;"Chilamacho";2176509;"120372588"
3;17;42;"Chilamacho";2176509;"120372588"
3;18;39,2;"Chilamacho";2176509;"120372588"
3;19;47,8;"Chilamacho";2176509;"120372588"
3;20;52,4;"Chilamacho";2176509;"120372588"
3;21;48,4;"Chilamacho";2176509;"120372588"
3;22;38;"Chilamacho";2176509;"120372588"
3;23;34,6;"Chilamacho";2176509;"120372588"
3;24;28,2;"Chilamacho";2176509;"120372588"
3;25;24,4;"Chilamacho";2176509;"120372588"
3;26;35,6;"Chilamacho";2176509;"120372588"
3;27;43,8;"Chilamacho";2176509;"120372588"
3;28;51,8;"Chilamacho";2176509;"120372588"
3;29;58,6;"Chilamacho";2176509;"120372588"
3;30;64,4;"Chilamacho";2176509;"120372588"
3;31;65,2;"Chilamacho";2176509;"120372588"
3;32;64;"Chilamacho";2176509;"120372588"
3;33;61,4;"Chilamacho";2176509;"120372588"
3;34;56;"Chilamacho";2176509;"120372588"
